date,price
2025-06-11 15:03:44.910,109884.40458211217
2025-06-11 16:03:25.439,109841.86856219718
2025-06-11 17:03:32.188,109513.74621547452
2025-06-11 18:03:37.574,109121.79801448871
2025-06-11 19:03:50.896,108807.726203893
2025-06-11 20:03:38.349,108732.35985018771
2025-06-11 21:03:44.917,108927.92921827229
2025-06-11 22:03:19.605,108516.9373277521
2025-06-11 23:03:38.975,108421.48486982741
2025-06-12 00:03:37.720,108686.78360356209
2025-06-12 01:03:20.081,108705.46259162185
2025-06-12 02:03:49.410,108492.89017692674
2025-06-12 03:03:10.310,108509.14745867415
2025-06-12 04:03:48.357,107913.40816126268
2025-06-12 05:03:48.892,107743.11596521025
2025-06-12 06:03:31.652,107747.65951491188
2025-06-12 07:03:58.466,107939.03524760526
2025-06-12 08:03:41.277,107625.72166315794
2025-06-12 09:03:57.837,107732.63738094116
2025-06-12 10:04:00.238,107509.34817198775
2025-06-12 11:03:20.637,107298.54207993473
2025-06-12 12:03:44.276,107016.03195642913
2025-06-12 13:00:15.634,107158.50270738648
2025-06-12 14:04:16.956,107076.19324442443
2025-06-12 15:03:43.155,107625.69738097716
2025-06-12 16:04:12.350,107048.82050493977
2025-06-12 17:03:38.686,107691.66821092543
2025-06-12 18:03:43.280,108314.8600073104
2025-06-12 19:03:43.162,107548.22663321145
2025-06-12 20:00:58.755,106846.90546440362
2025-06-12 21:00:35.279,105947.84065946915
2025-06-12 22:03:38.862,106062.35058643804
2025-06-12 23:01:50.182,105893.39755842647
2025-06-13 00:01:22.305,105897.58456696918
2025-06-13 01:03:42.360,103807.24114063095
2025-06-13 02:03:52.018,103811.19455477409
2025-06-13 03:03:48.446,103639.0528760391
2025-06-13 04:03:52.484,104334.93075020793
2025-06-13 05:03:44.430,104477.84510211104
2025-06-13 06:03:45.098,104170.3034442469
2025-06-13 07:03:04.227,104493.77116587073
2025-06-13 08:03:03.589,104916.64996770305
2025-06-13 09:03:11.994,104815.84574368015
2025-06-13 10:03:51.339,104836.22299042885
2025-06-13 11:01:08.609,104890.83352377356
2025-06-13 12:03:32.804,105016.99986677086
2025-06-13 13:01:09.472,104916.32108445036
2025-06-13 14:03:29.801,104856.28922466977
2025-06-13 15:03:38.936,104892.20538604373
2025-06-13 16:03:48.904,105519.42274347867
2025-06-13 17:03:49.247,105790.83084332326
2025-06-13 18:03:39.110,105379.48837318357
2025-06-13 19:03:47.818,105131.04301891664
2025-06-13 20:00:15.474,105170.41632245055
2025-06-13 21:03:33.351,105426.75024423625
2025-06-13 22:01:05.633,105646.70293296022
2025-06-13 23:03:33.976,105807.38321278973
2025-06-14 00:03:32.644,106068.92114368563
2025-06-14 01:03:47.578,106032.61461213311
2025-06-14 02:03:44.861,105524.99508408995
2025-06-14 03:03:39.373,105411.23517496433
2025-06-14 04:03:13.919,105292.86995845819
2025-06-14 05:03:27.568,105387.0271909362
2025-06-14 06:03:36.344,105357.47386073925
2025-06-14 07:03:29.177,105177.64403556031
2025-06-14 08:03:32.348,105107.05378708146
2025-06-14 09:03:31.122,105123.22366586232
2025-06-14 10:03:34.720,104924.53936095594
2025-06-14 11:03:26.032,105043.49750507339
2025-06-14 12:03:18.936,105137.36073437722
2025-06-14 13:01:48.329,104961.73496136555
2025-06-14 14:03:30.133,105058.03702294784
2025-06-14 15:03:39.910,104959.89676996387
2025-06-14 16:03:37.812,104841.13983031892
2025-06-14 17:03:47.956,104509.7805877075
2025-06-14 18:03:29.908,104621.87129030675
2025-06-14 19:01:04.343,104708.78576521746
2025-06-14 20:03:36.722,104842.71703980053
2025-06-14 21:03:42.072,104905.20700061713
2025-06-14 22:00:59.869,105291.1094304228
2025-06-14 23:03:32.868,105396.86455506297
2025-06-15 00:03:38.715,105459.03569251344
2025-06-15 01:03:39.987,105647.33400964076
2025-06-15 02:03:30.415,105465.1654001885
2025-06-15 03:03:17.377,105527.38060161787
2025-06-15 04:03:39.774,105529.91867089507
2025-06-15 05:03:22.093,105582.30293473476
2025-06-15 06:03:22.481,106032.01541231424
2025-06-15 07:03:23.211,105497.1506776342
2025-06-15 08:03:36.898,105466.65371495626
2025-06-15 09:03:25.180,105211.97900513298
2025-06-15 10:03:07.521,104941.08522989918
2025-06-15 11:03:39.501,105158.7266607324
2025-06-15 12:03:40.229,105007.40407037354
2025-06-15 13:02:59.852,105197.64941531913
2025-06-15 14:03:33.342,105520.1017123056
2025-06-15 15:03:36.426,105700.74894571934
2025-06-15 16:03:47.267,105581.57763599356
2025-06-15 17:03:38.025,105575.43650316699
2025-06-15 18:03:50.931,105703.7331080144
2025-06-15 19:00:17.490,105522.54406601789
2025-06-15 20:03:38.084,105284.6398695796
2025-06-15 21:03:36.032,104735.93318579897
2025-06-15 22:03:37.062,104789.28053243077
2025-06-15 23:03:30.190,105278.33843183825
2025-06-16 00:03:36.150,105564.16534458233
2025-06-16 01:03:09.392,105424.1991516492
2025-06-16 02:02:38.647,105795.61846455558
2025-06-16 03:03:39.939,105822.87037633503
2025-06-16 04:03:35.752,105909.21219899655
2025-06-16 05:03:34.548,106256.92883527248
2025-06-16 06:03:36.193,106568.3578310115
